Datum,Kategorie,Name,Studierendenpreis,Preis andere,Nutriscore,Krokette
2024-11-14,Essen 1,"Reisnudelpfanne ""Olymp"" - Reisnudeln mit mediterranem Gemüse und Weißkäse","1,82 €","3,55 €",A,0
2024-11-14,Essen 2,"""Jägergulasch"" - Schweinegulasch mit Speck und Champignons in Weißwein-Sahnesoße","2,50 €","4,88 €",B,0
2024-11-14,Vegan,"Veggie-Gyros ""Akropolis"" mit Zaziki","1,64 €","3,20 €",A,0
2024-11-14,Wok-/Grill,"Hausgemachte Lasagne al forno, Rindfleisch mit Wurzelgemüse, Tomatensoße und Salat","3,32 €","5,19 €",C,0
2024-11-14,Beilage 1,Pommes frites,"0,60 €","1,17 €",C,0
2024-11-14,Beilage 2,Nudeln mit Gemüse,"0,52 €","1,01 €",A,0
2024-11-14,Dessert 1,Erdbeercremejoghurt,"0,46 €","0,90 €",B,0
2024-11-14,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-11-14,Gemüse 1,Balkangemüse,"0,46 €","0,90 €",A,0
2024-11-14,Gemüse 2,Blumenkohl,"0,42 €","0,82 €",A,0
2024-11-14,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-11-14,Suppe,Apfel-Kürbissuppe,"0,56 €","1,09 €",B,0
2024-11-15,Eintopf,"Gemüseeintopf ""Pichelsteiner Art""","1,50 €","2,93 €",A,0
2024-11-15,Essen 1,"""Tortilla Española"" Spanisches Kartoffelomelette mit Paprika und Kirschtomaten","1,96 €","3,82 €",A,0
2024-11-15,Essen 2,"Fischfiletstreifen ""Kibbeling"" mit Zitronen-Mayonnaise","2,22 €","4,33 €",C,0
2024-11-15,Vegan,Frisches Grillgemüse mit Kartoffeln aus dem Ofen,"2,38 €","4,64 €",B,0
2024-11-15,Wok-/Grill,"Großes Schweineschnitzel ""Holsteiner Art"" mit Schmorzwiebeln, Spiegelei und Pommes frites","4,80 €","6,67 €",B,0
2024-11-15,Beilage 1,Kartoffeln,"0,44 €","0,86 €",A,0
2024-11-15,Beilage 2,Pommes frites,"0,60 €","1,17 €",C,0
2024-11-15,Dessert 1,Quark mit Mandarinen,"0,52 €","1,01 €",A,0
2024-11-15,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-11-15,Gemüse 1,Kaisergemüse,"0,48 €","0,94 €",A,0
2024-11-15,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-11-15,Suppe,Blumenkohlrahmsuppe,"0,52 €","1,01 €",A,0
2024-11-18,Eintopf,"""planted. Chicken"" Eintopf mit Curry und Gemüse","2,34 €","4,56 €",A,0
2024-11-18,Essen 1,Kartoffelgnocchi mit frischem Gemüse und Kräuter-Sahnesoße,"1,64 €","3,20 €",B,0
2024-11-18,Essen 2,"Hähnchenbrustfilet ""Texas"" mit BBQ Soße","2,98 €","5,81 €",A,0
2024-11-18,Vegan,"Orientalische Couscouspfanne mit Gemüse, Mango, Rosinen, Nüssen und Soja-Joghurtdip","1,96 €","3,82 €",A,0
2024-11-18,Wok-/Grill,"Schweinefilet mit Kräuterbutter, Pommes frites und hausgemachten Krautsalat","4,60 €","6,47 €",B,0
2024-11-18,Beilage 1,Pommes frites,"0,60 €","1,17 €",C,0
2024-11-18,Beilage 2,Penne Rigate mit Gemüse,"0,47 €","0,91 €",A,0
2024-11-18,Dessert 1,Joghurt mit Kirschen,"0,59 €","1,14 €",C,0
2024-11-18,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-11-18,Gemüse 1,Cordial Mischgemüse,"0,60 €","1,17 €",A,0
2024-11-18,Gemüse 2,Pariser Karotten,"0,66 €","1,29 €",A,0
2024-11-18,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-11-18,Suppe,Gemüsecremesuppe,"0,42 €","0,82 €",B,0
2024-11-19,Eintopf,Deftiger Grünkohl-Kartoffeltopf,"1,68 €","3,28 €",A,0
2024-11-19,Essen 1,Spätzle mit buntem Balsamico-Linsengemüse,"1,84 €","3,59 €",A,0
2024-11-19,Essen 2,Mariniertes Tilapiafilet Cajun Style auf Asiagemüse,"3,40 €","6,63 €",A,0
2024-11-19,Vegan,"""Falco´s Peanuts Asia-Nudeln "" mit Tofu, Chili, Ingwer, gehackte Erdnüsse, Sesamsamen und Lauch","2,24 €","4,37 €",A,0
2024-11-19,Wok-/Grill,"""Pimp Your Burger"" - Mariniertes Hähchenbrustfilet mit Cole Slaw, Pommes frites und Toppings nach Wahl","5,14 €","7,01 €",C,0
2024-11-19,Beilage 1,Reis,"0,46 €","0,90 €",A,0
2024-11-19,Beilage 2,Kartoffel Wedges,"0,68 €","1,33 €",C,0
2024-11-19,Dessert 1,Buttermilchdessert mit Erdbeeren,"0,63 €","1,24 €",A,0
2024-11-19,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-11-19,Gemüse 1,Mischgemüse,"0,64 €","1,25 €",A,0
2024-11-19,Gemüse 2,Blattspinat in Sojarahm,"0,60 €","1,17 €",A,0
2024-11-19,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-11-19,Suppe,Blumenkohlrahmsuppe,"0,53 €","1,03 €",A,0
2024-11-20,Eintopf,Mediterraner Tomaten-Zucchini-Eintopf,"1,62 €","3,16 €",A,0
2024-11-20,Essen 1,Rosenkohl-Kartoffelauflauf mit Schnittlauchsoße,"1,96 €","3,82 €",B,0
2024-11-20,Essen 2,Gebackener Hackbraten mit dunkler Senfsoße,"2,62 €","5,11 €",A,0
2024-11-20,Vegan,"Gebratene Mie Nudeln mit Wokgemüse, Tofu und veganem Ei","3,02 €","5,89 €",A,0
2024-11-20,Wok-/Grill,"Cufte Hausgemachte Hackfleischtaler mit Zwiebelringen, Zaziki und Djuvec-Reis","5,37 €","7,24 €",A,0
2024-11-20,Beilage 1,Reis,"0,48 €","0,94 €",A,0
2024-11-20,Beilage 2,Kartoffeln,"0,44 €","0,86 €",A,0
2024-11-20,Dessert 1,Grießpudding mit Himbeeren,"0,74 €","1,44 €",C,0
2024-11-20,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-11-20,Gemüse 1,Leipziger Allerlei,"0,58 €","1,13 €",A,0
2024-11-20,Gemüse 2,Blumenkohl-Brokkoli-Mix,"0,54 €","1,05 €",A,0
2024-11-20,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-11-20,Suppe,Champignonsuppe,"0,55 €","1,08 €",A,0
2024-11-21,Eintopf,Gartengemüse-Eintopf mit Nudeln,"1,86 €","3,63 €",A,0
2024-11-21,Essen 1,Zwei Spinatknödel mit Kräuter-Zwiebelsoße,"2,00 €","3,90 €",B,0
2024-11-21,Essen 2,"Spaghetti ""Bolognese""","2,30 €","4,49 €",A,0
2024-11-21,Vegan,"Rote Bete Gnocchis mit Gemüse, Champignons und gehackten Walnüssen","1,98 €","3,86 €",A,0
2024-11-21,Wok-/Grill,"Geschmorte Lammkeule mit Thymian- Honigsoße, Rosenkohl und Süßkartoffelstampf","6,52 €","8,39 €",A,0
2024-11-21,Beilage 1,Pommes frites,"0,60 €","1,17 €",C,0
2024-11-21,Beilage 2,Reis mit Erbsen,"0,62 €","1,21 €",A,0
2024-11-21,Dessert 1,Mangoquark,"0,64 €","1,24 €",A,0
2024-11-21,Dessert 2,Christstollen mit Vanillecreme,"1,26 €","2,45 €",B,0
2024-11-21,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-11-21,Gemüse 1,Delikatessbohnen,"0,43 €","0,84 €",A,0
2024-11-21,Gemüse 2,Balkangemüse,"0,46 €","0,90 €",A,0
2024-11-21,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-11-21,Suppe,Brokkolisuppe,"0,72 €","1,40 €",A,0
2024-11-22,Eintopf,Fasolada,"1,67 €","3,43 €",A,0
2024-11-22,Essen 1,"Schupfnudeln mit karamellisierten Äpfeln, Ahornsirup und Vanillesoße","1,78 €","3,47 €",C,0
2024-11-22,Essen 2,Zwei Kutterfrikadellen mit Remouladensoße,"2,18 €","4,25 €",D,0
2024-11-22,Vegan,Bunte Tortellini-Gemüsepfanne mit Tomatensoße,"2,22 €","4,33 €",B,0
2024-11-22,Wok-/Grill,"""Plant-based Schnitzel vom Feld"" mit frischen Rahmchampignons, Pommes frites und Salat","5,54 €","7,41 €",B,0
2024-11-22,Beilage 1,Couscous,"0,44 €","0,86 €",A,0
2024-11-22,Beilage 2,Kartoffeln,"0,44 €","0,86 €",A,0
2024-11-22,Dessert 1,Joghurt mit Ananas,"0,52 €","1,01 €",A,0
2024-11-22,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-11-22,Gemüse 1,Kaisergemüse,"0,48 €","0,94 €",A,0
2024-11-22,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-11-22,Suppe,Rote Linsen-Kartoffelsuppe,"0,56 €","1,10 €",A,0
2024-11-25,Eintopf,"Hackfleischeintopf ""Budapest"" mit Kartoffeln und Paprika","2,92 €","5,69 €",A,0
2024-11-25,Essen 1,Gnocchi mit Gemüse und Walnusspesto,"2,24 €","4,37 €",B,0
2024-11-25,Essen 2,"Holländische ""Frikandel Spezial"" mit Curryketchup, Mayonnaise und feinen Zwiebeln","1,72 €","3,35 €",D,0
2024-11-25,Vegan,Gebratene Maultaschen in Miso - Brühe mit Gemüsestreifen,"2,56 €","4,86 €",A,0
2024-11-25,Wok-/Grill,"Frische, bunte Bandnudeln mit Rucola-Pesto, Kirschtomaten und Schweinefiletstreifen","5,16 €","7,03 €",A,0
2024-11-25,Beilage 1,Pommes frites,"0,60 €","1,17 €",C,0
2024-11-25,Beilage 2,Couscous,"0,46 €","0,90 €",A,0
2024-11-25,Dessert 1,Joghurt mit Johannisbeeren,"0,40 €","0,80 €",C,0
2024-11-25,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-11-25,Gemüse 1,Brokkoli,"0,76 €","1,48 €",A,0
2024-11-25,Gemüse 2,Leipziger Allerlei,"0,58 €","1,13 €",A,0
2024-11-25,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-11-25,Suppe,Karotten-Ingwersuppe,"0,38 €","0,74 €",A,0
2024-11-26,Eintopf,Pürierter Kartoffeleintopf mit frischer Blattpetersilie,"1,90 €","3,71 €",A,0
2024-11-26,Essen 1,Spaghetti al Limone mit gerösteten Mandeln und Parmesan,"1,74 €","3,39 €",A,0
2024-11-26,Essen 2,Gebratenes Buntbarschfilet mit Thai-Green Soße,"2,72 €","5,30 €",A,0
2024-11-26,Vegan,"""Alejandro´s roter Linsen-Masala"" mit gehackten Tomaten, Kokosmilch, Spinat, Ingwer und Basmati-Reis","2,16 €","4,21 €",A,0
2024-11-26,Wok-/Grill,"""Pimp Your Burger"" - Rindfleischpatty mit Salat, unserer Haussoße, Pommes frites und Toppings nach Wahl","6,08 €","7,95 €",D,0
2024-11-26,Beilage 1,Schwenkkartoffeln,"0,46 €","0,90 €",C,0
2024-11-26,Beilage 2,Nudeln mit Gemüse,"0,54 €","1,05 €",A,0
2024-11-26,Dessert 1,Schokopudding,"0,60 €","1,17 €",C,0
2024-11-26,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-11-26,Gemüse 1,Blumenkohl,"0,42 €","0,82 €",A,0
2024-11-26,Gemüse 2,Karottenscheiben,"0,36 €","0,70 €",A,0
2024-11-26,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-11-26,Suppe,Brokkolisuppe,"0,36 €","0,70 €",A,0
2024-11-27,Eintopf,"Weißer Bohneneintopf ""Serbische Art""","1,86 €","3,63 €",A,0
2024-11-27,Essen 1,"Hähnchenflügel mit Woksoße ""Sweet&Spicy""","2,68 €","5,23 €",D,0
2024-11-27,Essen 2,Lummerbraten vom Schwein mit grüner Pfeffersoße,"2,22 €","4,33 €",A,0
2024-11-27,Vegan,"Penne ""Primavera"" mit buntem Gemüse","1,72 €","3,35 €",B,0
2024-11-27,Wok-/Grill,"Pollo a la Brasa Peruanische Hähnchenkeule mit Koriander, Limette, Chili, Basmati-Reis und Ajì Verde","5,32 €","7,19 €",C,0
2024-11-27,Beilage 1,Kroketten,"0,62 €","1,21 €",C,1
2024-11-27,Beilage 2,Nudeln mit Gemüse,"0,54 €","1,05 €",A,0
2024-11-27,Dessert 1,Waldbeerjoghurt,"0,52 €","1,01 €",B,0
2024-11-27,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-11-27,Gemüse 1,Delikatessbohnen,"0,44 €","0,86 €",A,0
2024-11-27,Gemüse 2,Balkangemüse,"0,46 €","0,90 €",A,0
2024-11-27,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-11-27,Suppe,"Cremige Kürbissuppe mit Ingwer, Kokosmilch und gerösteten Kürbiskernen","0,46 €","0,90 €",B,0
2024-11-28,Aktion,Salted Caramel Pudding mit Spekulatius,"1,76 €","3,43 €",A,0
2024-11-28,Eintopf,Gemüse-Nudeltopf mit veganem Ei,"1,88 €","3,67 €",A,0
2024-11-28,Essen 1,"""Mac & Cheese"" - Maccaroni mit Cashewkernen und Käsesoße","1,96 €","3,82 €",C,0
2024-11-28,Essen 2,Hausgemachte Frikadelle mit Champignonrahmsoße,"2,64 €","5,15 €",B,0
2024-11-28,Vegan,Kartoffel-Endivien-Stampf mit 3 Green Mounten Balls,"2,70 €","5,27 €",C,0
2024-11-28,Wok-/Grill,"""Gebackener Butternusskürbis"" Balsamicolinsen mit Dattelsirup, Chiliöl und Granatapfelkernen, dazu Rosmarinkartoffeln","3,30 €","5,17 €",A,0
2024-11-28,Beilage 1,Kartoffel Wedges,"0,48 €","0,94 €",C,0
2024-11-28,Beilage 2,Kartoffeln,"0,44 €","0,86 €",A,0
2024-11-28,Dessert 1,Grießpudding mit Himbeeren,"0,74 €","1,44 €",C,0
2024-11-28,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-11-28,Gemüse 1,Erbsen,"0,48 €","0,94 €",A,0
2024-11-28,Gemüse 2,Ratatouille Gemüse,"0,46 €","0,90 €",A,0
2024-11-28,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-11-28,Suppe,Kohlrabicremesuppe,"0,48 €","0,94 €",A,0
2024-11-29,Eintopf,Kichererbsen-Tomateneintopf,"1,46 €","3,33 €",A,0
2024-11-29,Essen 1,Currywurstpfanne mit Paprika und Zwiebeln,"1,90 €","3,71 €",C,0
2024-11-29,Essen 2,Frutti di Mare mit Farfalle,"2,74 €","5,22 €",A,0
2024-11-29,Vegan,"Protein Pastapfanne mit Soja, getrockneten Tomaten und veganem Käse","2,26 €","4,41 €",A,0
2024-11-29,Wok-/Grill,American Pancakes mit Beerenobst und Vanillesoße,"3,20 €","5,07 €",C,0
2024-11-29,Beilage 1,Pommes frites,"0,60 €","1,17 €",C,0
2024-11-29,Beilage 2,Reis mit Gemüse,"0,60 €","1,17 €",A,0
2024-11-29,Dessert 1,Buttermilchdessert Mango,"0,46 €","0,90 €",B,0
2024-11-29,Dessert Gläser,Dessert im Glas,---,---,C,0
2024-11-29,Gemüse 1,Kaisergemüse,"0,48 €","0,94 €",A,0
2024-11-29,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-11-29,Suppe,Kräutersuppe,"0,42 €","0,82 €",B,0
2024-12-02,Eintopf,"""Blumenkohleintopf mit Kartoffeln und Kichererbsen""","1,64 €","3,20 €",A,0
2024-12-02,Essen 1,Semmelknödel mit Waldpilzen,"1,92 €","3,74 €",B,0
2024-12-02,Essen 2,Mediterrane Hackfleisch-Nudel -Pfanne mit Gemüse und Tomaten,"2,08 €","4,06 €",A,0
2024-12-02,Vegan,Gefüllte Frühlingsrolle an Sweet Chilisoße,"1,60 €","3,12 €",B,0
2024-12-02,Wok-/Grill,"""Pierogi"" mit Kartoffel-Quarkfüllung, Gemüsestiften und Schnittlauch-Crème-fraîche","2,74 €","4,61 €",C,0
2024-12-02,Beilage 1,Pommes frites,"0,60 €","1,17 €",C,0
2024-12-02,Beilage 2,Reis mit Gemüse,"0,60 €","1,17 €",A,0
2024-12-02,Dessert 1,Buttermilchdessert Mango,"0,46 €","0,90 €",B,0
2024-12-02,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-12-02,Gemüse 1,Brokkoli,"0,76 €","1,48 €",A,0
2024-12-02,Gemüse 2,Balkangemüse,"0,60 €","1,20 €",A,0
2024-12-02,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-12-02,Suppe,Kohlrabicremesuppe,"0,50 €","0,98 €",A,0
2024-12-03,Eintopf,Unser Bestseller: Ungarische Gulaschsuppe,"3,28 €","6,40 €",A,0
2024-12-03,Essen 1,"Penne ""Mykonos"" mit Gemüse und Hirtenkäse","1,66 €","3,24 €",A,0
2024-12-03,Essen 2,Rotbarschfilet mit Rahmgemüse,"2,20 €","4,29 €",A,0
2024-12-03,Vegan,"""Mellis kreolisches Jambalaya"" frisches Gemüse, Knoblauch, Thymian, Oregano, Kidneybohnen und Reis","2,22 €","4,33 €",A,0
2024-12-03,Wok-/Grill,"""Pimp your Burger"" - Kross gebratenes Gemüse-Patty mit Pommes frites und Toppings nach Wahl","5,82 €","7,69 €",C,0
2024-12-03,Beilage 1,Kartoffeln,"0,44 €","0,86 €",A,0
2024-12-03,Beilage 2,Reis,"0,46 €","0,90 €",A,0
2024-12-03,Dessert 1,Grießpudding mit Himbeeren,"0,74 €","1,44 €",C,0
2024-12-03,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-12-03,Gemüse 1,Delikatessbohnen,"0,44 €","0,86 €",A,0
2024-12-03,Gemüse 2,Kaisergemüse,"0,48 €","0,94 €",A,0
2024-12-03,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-12-03,Suppe,Champignonsuppe,"0,40 €","0,66 €",A,0
2024-12-04,Eintopf,Linseneintopf,"1,54 €","3,28 €",A,0
2024-12-04,Essen 1,Kartoffel-Spitzkohlpfanne mit Walnuss-Apfeldip,"1,84 €","3,59 €",B,0
2024-12-04,Essen 2,Schweinegulasch Toskana im Reisrand,"2,90 €","5,66 €",A,0
2024-12-04,Vegan,"Pommes frites ""Street Food Style"" mit Sojabolognese","2,06 €","4,01 €",B,0
2024-12-04,Wok-/Grill,"Moqueca Baiana Marniertes gebratenes Barschfilet mit Zwiebeln, Paprika, passierte Tomaten und Reis [Bio)","3,96 €","5,83 €",A,0
2024-12-04,Beilage 1,Reis,"0,46 €","0,90 €",A,0
2024-12-04,Beilage 2,Pommes frites,"0,60 €","1,17 €",C,0
2024-12-04,Dessert 1,Quark mit Erdbeeren,"0,72 €","1,40 €",A,0
2024-12-04,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-12-04,Gemüse 1,Erbsen,"0,48 €","0,94 €",A,0
2024-12-04,Gemüse 2,Mexicogemüse,"0,64 €","1,25 €",A,0
2024-12-04,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-12-04,Suppe,Brokkolisuppe,"0,34 €","0,66 €",A,0
2024-12-05,Aktion,Lebkuchen- Tiramisu,"1,52 €","2,96 €",D,0
2024-12-05,Eintopf,"Afrikanischer Ananas-Erdnuß-Eintopf ""planted.""","2,56 €","4,99 €",A,0
2024-12-05,Essen 1,"Gebratener Reis mit Gemüse, Ei und Hähncheninnenfilet","2,02 €","3,94 €",A,0
2024-12-05,Essen 2,"""Pulled-Porkpfanne BBQ"" mit Paprika und Zwiebeln","2,34 €","4,56 €",A,0
2024-12-05,Vegan,Hausgemachte Linsenlasagne mit Tomatensoße,"2,14 €","4,17 €",A,0
2024-12-05,Wok-/Grill,"Lachsfilet aus dem Ofen mit Kapernveloute, Graupenrisotto und Brokkoli","6,26 €","8,13 €",B,0
2024-12-05,Beilage 1,Pommes frites,"0,60 €","1,17 €",C,0
2024-12-05,Beilage 2,Kartoffeln,"0,44 €","0,86 €",A,0
2024-12-05,Dessert 1,Rote Grütze mit Vanillesoße,"0,78 €","1,52 €",C,0
2024-12-05,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-12-05,Gemüse 1,Fingerkarotten,"0,44 €","0,86 €",A,0
2024-12-05,Gemüse 2,Blumenkohl,"0,44 €","0,85 €",A,0
2024-12-05,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-12-05,Suppe,Tomatencremesuppe,"0,38 €","0,74 €",B,0
2024-12-06,Eintopf,"Möhren ""Durcheinander""","1,78 €","3,47 €",A,0
2024-12-06,Essen 1,Warmer Kaiserschmarren mit Vanillesoße,"1,52 €","2,96 €",C,0
2024-12-06,Essen 2,Zwei Kutterfrikadellen mit Remouladensoße,"2,30 €","4,49 €",D,0
2024-12-06,Vegan,"Grüne Tortellini mit veganer Käsesoße, bunten Gemüsestreifen und Rucola","2,56 €","5,00 €",C,0
2024-12-06,Wok-/Grill,"Choriatiki salata Griechischer Gemüsesalat mit roten Linsen, Oliven, Gurken, Tomaten, Paprika und gebratenem Halloumi","5,48 €","7,35 €",C,0
2024-12-06,Beilage 1,Kartoffeln,"0,44 €","0,86 €",A,0
2024-12-06,Beilage 2,Reis,"0,46 €","0,90 €",A,0
2024-12-06,Dessert 1,Blaubeerjoghurt,"0,54 €","1,05 €",C,0
2024-12-06,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-12-06,Gemüse 1,Romanobohnen,"0,52 €","1,01 €",A,0
2024-12-06,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-12-06,Suppe,Asiatische Gemüsesuppe,"0,62 €","1,21 €",A,0
2024-12-09,Eintopf,Eintopf von grünen Bohnen,"1,72 €","3,35 €",A,0
2024-12-09,Essen 1,Maccaroni Blumenkohl Auflauf mit Cheddarkäse,"2,02 €","3,94 €",B,0
2024-12-09,Essen 2,Paniertes Hähnchenschnitzel mit Rahmsoße,"2,19 €","4,28 €",A,0
2024-12-09,Vegan,"Kartoffel-Gemüsepfanne mit Falaffelbällchen, Cashewkernen und Koriander","1,95 €","3,80 €",A,0
2024-12-09,Wok-/Grill,"Tomatenrisotto mit Green Mountain Balls, veganer Feta-Alternative und Rucola","4,31 €","6,18 €",B,0
2024-12-09,Beilage 1,Kartoffeln,"0,44 €","0,86 €",A,0
2024-12-09,Beilage 2,Kroketten,"0,62 €","1,21 €",C,1
2024-12-09,Dessert 1,Vanillepudding,"0,60 €","1,17 €",C,0
2024-12-09,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-12-09,Gemüse 1,Rahmkohlrabi,"0,44 €","0,86 €",A,0
2024-12-09,Gemüse 2,Blumenkohl,"0,44 €","0,86 €",A,0
2024-12-09,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-12-09,Suppe,Karotten-Ingwersuppe,"0,39 €","0,76 €",A,0
2024-12-10,Eintopf,Deftiger Grünkohl-Kartoffeltopf,"1,70 €","3,57 €",A,0
2024-12-10,Essen 1,Gefüllte Gnocchis mit Paprikasoße,"1,92 €","3,74 €",C,0
2024-12-10,Essen 2,Gebratenes Buntbarschfilet mit Lauchrahmsoße,"2,20 €","4,28 €",A,0
2024-12-10,Vegan,"""Josy´s mariniertes Soja"" Gulasch mit Zwiebeln, Paprika und Balsamico dazu Kräuter-Spätzle","2,34 €","4,56 €",A,0
2024-12-10,Wok-/Grill,"""Pimp Your Burger"" Zartes Hähnchenbrustfilet mit Haussoße, Rucola, Pommes frites und Toppings","5,23 €","7,10 €",C,0
2024-12-10,Beilage 1,Rosmarinkartoffeln,"0,62 €","1,21 €",B,0
2024-12-10,Beilage 2,Pommes frites,"0,60 €","1,17 €",C,0
2024-12-10,Dessert 1,Joghurt mit Kirschen,"0,56 €","1,09 €",C,0
2024-12-10,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-12-10,Gemüse 1,Rosenkohl in Sojarahm,"0,48 €","0,94 €",A,0
2024-12-10,Gemüse 2,Brokkoli,"0,76 €","1,48 €",A,0
2024-12-10,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-12-10,Suppe,Blumenkohlrahmsuppe,"0,54 €","1,05 €",A,0
2024-12-11,Eintopf,Lauchrahmtopf mit Kartoffelwürfeln und Suppengemüse,"1,62 €","3,16 €",A,0
2024-12-11,Essen 1,Allgäuer Käsespätzle mit Lauch und Röstzwiebeln,"2,43 €","4,74 €",B,0
2024-12-11,Essen 2,Saftiger Nackenbraten mit Malzbiersoße,"2,58 €","5,03 €",B,0
2024-12-11,Vegan,Indisches Linsen Dal mit roten Chilis und Koriander,"1,92 €","3,75 €",B,0
2024-12-11,Wok-/Grill,"Svícková na smetane - Lendenbraten mit sämiger Wurzelgemüse-Sahne, Semmelknödel und Preiselbeeren","5,40 €","7,27 €",A,0
2024-12-11,Beilage 1,Kartoffeln,"0,44 €","0,86 €",A,0
2024-12-11,Beilage 2,Reis,"0,46 €","0,90 €",A,0
2024-12-11,Dessert 1,Milchreis mit Zimt und Zucker,"0,74 €","1,48 €",C,0
2024-12-11,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-12-11,Gemüse 1,Wirsing in Sojarahm,"0,44 €","0,86 €",A,0
2024-12-11,Gemüse 2,Kaisergemüse,"0,48 €","0,94 €",A,0
2024-12-11,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-12-11,Suppe,Curry-Rahmsuppe,"0,52 €","1,01 €",A,0
2024-12-12,Aktion,"Christmas Bowl"" Couscous mit planted. Duck, Wintersalat, marinierter Rotkohl, Orangen Kurkumadressing und gerösteten Walnüssen","5,74 €","7,61 €",B,0
2024-12-12,Eintopf,Erbseneintopf,"1,73 €","3,37 €",A,0
2024-12-12,Essen 1,Kartoffeltaschen mit Frischkäsefüllung und Grünkohlsoße,"2,04 €","3,98 €",C,0
2024-12-12,Essen 2,Putenstreifen in einer fruchtigen Currysoße,"2,54 €","4,96 €",A,0
2024-12-12,Vegan,Asiatischer Reis-Topf mit Wokgemüse und Sojabohnenkeimlingen,"1,92 €","3,75 €",A,0
2024-12-12,Wok-/Grill,"Bowl Weihnachten Ente vegan Christmas Bowl"" Couscous mit Entenbrust, Wintersalat, marinierter Rotkohl, Orangen Kurkumadressing und gerösteten Walnüssen Dressing Orange N","5,74 €","7,61 €",A,0
2024-12-12,Beilage 1,Nudeln mit Gemüse,"0,54 €","1,05 €",A,0
2024-12-12,Beilage 2,Reis,"0,46 €","0,90 €",A,0
2024-12-12,Dessert 1,Pfirsichquark,"0,62 €","1,21 €",A,0
2024-12-12,Dessert 2,Cheesecake Creme mit Butterkeksboden,"1,60 €","3,12 €",E,0
2024-12-12,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-12-12,Gemüse 1,Mischgemüse,"0,50 €","0,98 €",A,0
2024-12-12,Gemüse 2,Romanesco,"0,76 €","1,48 €",A,0
2024-12-12,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-12-12,Suppe,Paprikarahmsuppe,"0,62 €","1,21 €",A,0
2024-12-13,Eintopf,Brasilianischer Gemüseeintopf mit roten Bohnen und Mais,"1,69 €","3,30 €",A,0
2024-12-13,Essen 1,"""Kommse vonne Schicht, watt Schöneres gibbet nich"" als unsere: Currywurst","1,80 €","3,51 €",C,0
2024-12-13,Essen 2,Zwei Backfischfilets mit Remouladensoße,"2,43 €","4,73 €",D,0
2024-12-13,Vegan,Gulasch von der rheinischen Knolle mit Haferschmand,"1,49 €","2,91 €",A,0
2024-12-13,Wok-/Grill,Indisches Butter Chicken mit Basmatireis,"4,99 €","6,86 €",B,0
